,action,assignee,assignees_name,comments,event_created_at,issue_closed_at,issue_created_at,issue_id,labels_color,labels_name,mclose_created,mdue_created,milestone,milestone_closed_at,milestone_created_at,milestone_due_on,title,user
41,assigned,qiufengyu21,"[u'qiufengyu21', u'harshalgala', u'gosavipooja']",2,1487092720.0,1489515017.0,1487092656.0,19,[u'fbca04'],[u'Working'],None,None,None,None,None,None,Code development -- Fingerprint,gosavipooja
42,assigned,qiufengyu21,"[u'qiufengyu21', u'harshalgala', u'gosavipooja']",2,1487092705.0,1489515017.0,1487092656.0,19,[u'fbca04'],[u'Working'],None,None,None,None,None,None,Code development -- Fingerprint,harshalgala
43,labeled,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",1,1487092698.0,1489515047.0,1487092549.0,18,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Database Creation,harshalgala
44,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",1,1487092688.0,1489515047.0,1487092549.0,18,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Database Creation,gosavipooja
45,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",1,1487092688.0,1489515047.0,1487092549.0,18,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Database Creation,qiufengyu21
46,closed,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",4,1487090748.0,1487090748.0,1485705647.0,14,[u'fef2c0'],[u'Meeting'],None,None,None,None,None,None,Meeting on Tuesday,harshalgala
47,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",3,1486568322.0,1487465341.0,1486568322.0,17,[u'128A0C'],[u'help wanted'],None,922615.0,Completion of the Interface and implementation of 1st method,None,1486395785.0,1487318400.0,Meeting on Tuesday ,gosavipooja
48,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",3,1486568322.0,1487465341.0,1486568322.0,17,[u'128A0C'],[u'help wanted'],None,922615.0,Completion of the Interface and implementation of 1st method,None,1486395785.0,1487318400.0,Meeting on Tuesday ,qiufengyu21
49,milestoned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",3,1486568322.0,1487465341.0,1486568322.0,17,[u'128A0C'],[u'help wanted'],None,922615.0,Completion of the Interface and implementation of 1st method,None,1486395785.0,1487318400.0,Meeting on Tuesday ,harshalgala
50,labeled,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",3,1486568322.0,1487465341.0,1486568322.0,17,[u'128A0C'],[u'help wanted'],None,922615.0,Completion of the Interface and implementation of 1st method,None,1486395785.0,1487318400.0,Meeting on Tuesday ,harshalgala
51,removed_from_project,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1486568033.0,1488206230.0,1486567736.0,16,[u'fbca04'],[u'Working'],None,1527359.0,Completion of other 2 methods,None,1486395841.0,1487923200.0,Division of work,harshalgala
52,added_to_project,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1486568022.0,1488206230.0,1486567736.0,16,[u'fbca04'],[u'Working'],None,1527359.0,Completion of other 2 methods,None,1486395841.0,1487923200.0,Division of work,harshalgala
53,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1486567736.0,1488206230.0,1486567736.0,16,[u'fbca04'],[u'Working'],None,1527359.0,Completion of other 2 methods,None,1486395841.0,1487923200.0,Division of work,gosavipooja
54,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1486567736.0,1488206230.0,1486567736.0,16,[u'fbca04'],[u'Working'],None,1527359.0,Completion of other 2 methods,None,1486395841.0,1487923200.0,Division of work,qiufengyu21
55,milestoned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1486567736.0,1488206230.0,1486567736.0,16,[u'fbca04'],[u'Working'],None,1527359.0,Completion of other 2 methods,None,1486395841.0,1487923200.0,Division of work,harshalgala
56,closed,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",4,1486504136.0,1486504136.0,1485704833.0,13,[u'c2e0c6'],[u'PPT/Report'],689970.0,144092.0,20 20 Project Presentation,1486395478.0,1485705508.0,1485849600.0,20-20 Presentation,harshalgala
57,closed,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",3,1486504127.0,1486504127.0,1485638571.0,12,[u'c2e0c6'],[u'PPT/Report'],753478.0,34794.0,Project Report,1486395484.0,1485642006.0,1485676800.0,1st Report,harshalgala
58,closed,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1486504038.0,1486504038.0,1485440079.0,11,[u'fef2c0'],[u'Meeting'],201841.0,,Paper link sharing by 9 pm ,1485641954.0,1485440113.0,,Meeting on Friday from 4.30 to 7.30,harshalgala
59,closed,harshalgala,"[u'qiufengyu21', u'harshalgala']",2,1486504028.0,1486504028.0,1484933641.0,10,[u'fef2c0'],[u'Meeting'],None,None,None,None,None,None,Next Meeting,harshalgala
60,closed,timm,"[u'timm', u'effat', u'qiufengyu21', u'gosavipooja']",12,1486504005.0,1486504005.0,1484882215.0,9,[u'006b75'],[u'Topics'],None,None,None,None,None,None,Detail explanation of Ideas,harshalgala
61,closed,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1486503996.0,1486503996.0,1484575566.0,7,[u'e6e6e6'],[u'invalid'],None,None,None,None,None,None,Survey Questions,harshalgala
62,closed,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",3,1486503989.0,1486503989.0,1484575213.0,6,[u'006b75'],[u'Topics'],None,None,None,None,None,None,Division on topics and discuss the details out here,harshalgala
63,closed,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1486503982.0,1486503982.0,1484520192.0,5,[u'd4c5f9'],[u'Literature'],None,None,None,None,None,None,Table like a trade-off table,harshalgala
64,closed,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1486503974.0,1486503974.0,1484519810.0,4,[u'ffffff'],[u'wontfix'],None,None,None,None,None,None,Output from the professor and TA,harshalgala
65,closed,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",2,1486503967.0,1486503967.0,1484519600.0,3,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Literature Survey Related ,harshalgala
66,closed,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",2,1486503960.0,1486503960.0,1484447210.0,2,[u'e6e6e6'],[u'invalid'],None,None,None,None,None,None,Project Flow (If any suggestions tell me),harshalgala
67,closed,timm,"[u'timm', u'effat', u'qiufengyu21', u'gosavipooja']",0,1486503953.0,1486503953.0,1484446660.0,1,[u'cc317c'],[u'question'],None,None,None,None,None,None,Do we have to search literature with respect to software engineering only ?,harshalgala
68,closed,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1486396943.0,1486396943.0,1486342272.0,15,[u'fef2c0'],[u'Meeting'],None,317890.0,Brain Storming of ideas and finalizing the three ways ,None,1486395710.0,1486713600.0,Phase 2's meeting(Coding Month) ,timm
69,milestoned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1486395936.0,1486396943.0,1486342272.0,15,[u'fef2c0'],[u'Meeting'],None,317890.0,Brain Storming of ideas and finalizing the three ways ,None,1486395710.0,1486713600.0,Phase 2's meeting(Coding Month) ,harshalgala
70,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1486342272.0,1486396943.0,1486342272.0,15,[u'fef2c0'],[u'Meeting'],None,317890.0,Brain Storming of ideas and finalizing the three ways ,None,1486395710.0,1486713600.0,Phase 2's meeting(Coding Month) ,gosavipooja
71,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1486342272.0,1486396943.0,1486342272.0,15,[u'fef2c0'],[u'Meeting'],None,317890.0,Brain Storming of ideas and finalizing the three ways ,None,1486395710.0,1486713600.0,Phase 2's meeting(Coding Month) ,qiufengyu21
72,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",4,1485705647.0,1487090748.0,1485705647.0,14,[u'fef2c0'],[u'Meeting'],None,None,None,None,None,None,Meeting on Tuesday,gosavipooja
73,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",4,1485705647.0,1487090748.0,1485705647.0,14,[u'fef2c0'],[u'Meeting'],None,None,None,None,None,None,Meeting on Tuesday,qiufengyu21
74,milestoned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",4,1485705520.0,1486504136.0,1485704833.0,13,[u'c2e0c6'],[u'PPT/Report'],689970.0,144092.0,20 20 Project Presentation,1486395478.0,1485705508.0,1485849600.0,20-20 Presentation,harshalgala
75,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",4,1485705098.0,1486504136.0,1485704833.0,13,[u'c2e0c6'],[u'PPT/Report'],689970.0,144092.0,20 20 Project Presentation,1486395478.0,1485705508.0,1485849600.0,20-20 Presentation,gosavipooja
76,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",4,1485705098.0,1486504136.0,1485704833.0,13,[u'c2e0c6'],[u'PPT/Report'],689970.0,144092.0,20 20 Project Presentation,1486395478.0,1485705508.0,1485849600.0,20-20 Presentation,qiufengyu21
77,milestoned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",3,1485642018.0,1486504127.0,1485638571.0,12,[u'c2e0c6'],[u'PPT/Report'],753478.0,34794.0,Project Report,1486395484.0,1485642006.0,1485676800.0,1st Report,harshalgala
78,demilestoned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",3,1485639057.0,1486504127.0,1485638571.0,12,[u'c2e0c6'],[u'PPT/Report'],753478.0,34794.0,Project Report,1486395484.0,1485642006.0,1485676800.0,1st Report,harshalgala
79,milestoned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",3,1485639051.0,1486504127.0,1485638571.0,12,[u'c2e0c6'],[u'PPT/Report'],753478.0,34794.0,Project Report,1486395484.0,1485642006.0,1485676800.0,1st Report,harshalgala
80,demilestoned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",3,1485639043.0,1486504127.0,1485638571.0,12,[u'c2e0c6'],[u'PPT/Report'],753478.0,34794.0,Project Report,1486395484.0,1485642006.0,1485676800.0,1st Report,harshalgala
81,milestoned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",3,1485639036.0,1486504127.0,1485638571.0,12,[u'c2e0c6'],[u'PPT/Report'],753478.0,34794.0,Project Report,1486395484.0,1485642006.0,1485676800.0,1st Report,harshalgala
82,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",3,1485639007.0,1486504127.0,1485638571.0,12,[u'c2e0c6'],[u'PPT/Report'],753478.0,34794.0,Project Report,1486395484.0,1485642006.0,1485676800.0,1st Report,gosavipooja
83,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",3,1485639007.0,1486504127.0,1485638571.0,12,[u'c2e0c6'],[u'PPT/Report'],753478.0,34794.0,Project Report,1486395484.0,1485642006.0,1485676800.0,1st Report,qiufengyu21
84,milestoned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1485440113.0,1486504038.0,1485440079.0,11,[u'fef2c0'],[u'Meeting'],201841.0,,Paper link sharing by 9 pm ,1485641954.0,1485440113.0,,Meeting on Friday from 4.30 to 7.30,harshalgala
85,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1485440079.0,1486504038.0,1485440079.0,11,[u'fef2c0'],[u'Meeting'],201841.0,,Paper link sharing by 9 pm ,1485641954.0,1485440113.0,,Meeting on Friday from 4.30 to 7.30,gosavipooja
86,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1485440079.0,1486504038.0,1485440079.0,11,[u'fef2c0'],[u'Meeting'],201841.0,,Paper link sharing by 9 pm ,1485641954.0,1485440113.0,,Meeting on Friday from 4.30 to 7.30,qiufengyu21
87,assigned,harshalgala,"[u'qiufengyu21', u'harshalgala']",2,1484933676.0,1486504028.0,1484933641.0,10,[u'fef2c0'],[u'Meeting'],None,None,None,None,None,None,Next Meeting,qiufengyu21
88,assigned,harshalgala,"[u'qiufengyu21', u'harshalgala']",2,1484933664.0,1486504028.0,1484933641.0,10,[u'fef2c0'],[u'Meeting'],None,None,None,None,None,None,Next Meeting,harshalgala
89,closed,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1484933574.0,1484933574.0,1484575900.0,8,[u'fef2c0'],[u'Meeting'],None,None,None,None,None,None,Next Meeting,gosavipooja
90,assigned,timm,"[u'timm', u'effat', u'qiufengyu21', u'gosavipooja']",12,1484932881.0,1486504005.0,1484882215.0,9,[u'006b75'],[u'Topics'],None,None,None,None,None,None,Detail explanation of Ideas,effat
91,assigned,timm,"[u'timm', u'effat', u'qiufengyu21', u'gosavipooja']",12,1484932881.0,1486504005.0,1484882215.0,9,[u'006b75'],[u'Topics'],None,None,None,None,None,None,Detail explanation of Ideas,timm
92,assigned,timm,"[u'timm', u'effat', u'qiufengyu21', u'gosavipooja']",12,1484882385.0,1486504005.0,1484882215.0,9,[u'006b75'],[u'Topics'],None,None,None,None,None,None,Detail explanation of Ideas,gosavipooja
93,assigned,timm,"[u'timm', u'effat', u'qiufengyu21', u'gosavipooja']",12,1484882385.0,1486504005.0,1484882215.0,9,[u'006b75'],[u'Topics'],None,None,None,None,None,None,Detail explanation of Ideas,qiufengyu21
94,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1484575925.0,1484933574.0,1484575900.0,8,[u'fef2c0'],[u'Meeting'],None,None,None,None,None,None,Next Meeting,gosavipooja
95,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1484575925.0,1484933574.0,1484575900.0,8,[u'fef2c0'],[u'Meeting'],None,None,None,None,None,None,Next Meeting,qiufengyu21
96,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",3,1484575912.0,1486503989.0,1484575213.0,6,[u'006b75'],[u'Topics'],None,None,None,None,None,None,Division on topics and discuss the details out here,gosavipooja
97,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",3,1484575912.0,1486503989.0,1484575213.0,6,[u'006b75'],[u'Topics'],None,None,None,None,None,None,Division on topics and discuss the details out here,qiufengyu21
98,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1484575566.0,1486503996.0,1484575566.0,7,[u'e6e6e6'],[u'invalid'],None,None,None,None,None,None,Survey Questions,gosavipooja
99,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1484575566.0,1486503996.0,1484575566.0,7,[u'e6e6e6'],[u'invalid'],None,None,None,None,None,None,Survey Questions,qiufengyu21
100,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1484520223.0,1486503974.0,1484519810.0,4,[u'ffffff'],[u'wontfix'],None,None,None,None,None,None,Output from the professor and TA,gosavipooja
101,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1484520223.0,1486503974.0,1484519810.0,4,[u'ffffff'],[u'wontfix'],None,None,None,None,None,None,Output from the professor and TA,qiufengyu21
102,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1484520211.0,1486503982.0,1484520192.0,5,[u'd4c5f9'],[u'Literature'],None,None,None,None,None,None,Table like a trade-off table,gosavipooja
103,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",0,1484520211.0,1486503982.0,1484520192.0,5,[u'd4c5f9'],[u'Literature'],None,None,None,None,None,None,Table like a trade-off table,qiufengyu21
104,reopened,timm,"[u'timm', u'effat', u'qiufengyu21', u'gosavipooja']",0,1484519892.0,1486503953.0,1484446660.0,1,[u'cc317c'],[u'question'],None,None,None,None,None,None,Do we have to search literature with respect to software engineering only ?,harshalgala
105,closed,timm,"[u'timm', u'effat', u'qiufengyu21', u'gosavipooja']",0,1484519884.0,1486503953.0,1484446660.0,1,[u'cc317c'],[u'question'],None,None,None,None,None,None,Do we have to search literature with respect to software engineering only ?,harshalgala
106,labeled,timm,"[u'timm', u'effat', u'qiufengyu21', u'gosavipooja']",0,1484519871.0,1486503953.0,1484446660.0,1,[u'cc317c'],[u'question'],None,None,None,None,None,None,Do we have to search literature with respect to software engineering only ?,harshalgala
107,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",2,1484519600.0,1486503967.0,1484519600.0,3,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Literature Survey Related ,gosavipooja
108,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",2,1484519600.0,1486503967.0,1484519600.0,3,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Literature Survey Related ,qiufengyu21
109,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",2,1484447210.0,1486503960.0,1484447210.0,2,[u'e6e6e6'],[u'invalid'],None,None,None,None,None,None,Project Flow (If any suggestions tell me),gosavipooja
110,assigned,qiufengyu21,"[u'qiufengyu21', u'gosavipooja']",2,1484447210.0,1486503960.0,1484447210.0,2,[u'e6e6e6'],[u'invalid'],None,None,None,None,None,None,Project Flow (If any suggestions tell me),qiufengyu21
111,assigned,timm,"[u'timm', u'effat', u'qiufengyu21', u'gosavipooja']",0,1484446830.0,1486503953.0,1484446660.0,1,[u'cc317c'],[u'question'],None,None,None,None,None,None,Do we have to search literature with respect to software engineering only ?,gosavipooja
112,assigned,timm,"[u'timm', u'effat', u'qiufengyu21', u'gosavipooja']",0,1484446830.0,1486503953.0,1484446660.0,1,[u'cc317c'],[u'question'],None,None,None,None,None,None,Do we have to search literature with respect to software engineering only ?,qiufengyu21
113,assigned,timm,"[u'timm', u'effat', u'qiufengyu21', u'gosavipooja']",0,1484446830.0,1486503953.0,1484446660.0,1,[u'cc317c'],[u'question'],None,None,None,None,None,None,Do we have to search literature with respect to software engineering only ?,effat
114,assigned,timm,"[u'timm', u'effat', u'qiufengyu21', u'gosavipooja']",0,1484446829.0,1486503953.0,1484446660.0,1,[u'cc317c'],[u'question'],None,None,None,None,None,None,Do we have to search literature with respect to software engineering only ?,timm
