,action,assignee,assignees_name,comments,event_created_at,issue_closed_at,issue_created_at,issue_id,labels_color,labels_name,mclose_created,mdue_created,milestone,milestone_closed_at,milestone_created_at,milestone_due_on,title,user
10,closed,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",7,1488253391.0,1488253391.0,1488161316.0,23,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Log in implementation,smscoggi
11,milestoned,smscoggi,[u'smscoggi'],6,1488202907.0,1488330154.0,1487843163.0,18,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Add Database-Finish Implementation(Engagement),smscoggi
12,mentioned,smscoggi,"[u'smscoggi', u'alokozai']",9,1488170465.0,,1488154558.0,21,[u'84b6eb'],[u'enhancement'],None,1764286.0,Design,None,1486504514.0,1488268800.0,Database + GUI ,author
13,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",6,1488163000.0,1488329905.0,1488163000.0,26,[],[],None,1591553.0,Implementation,None,1486504447.0,1488096000.0,Report,alokozai
14,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",6,1488163000.0,1488329905.0,1488163000.0,26,[],[],None,1591553.0,Implementation,None,1486504447.0,1488096000.0,Report,smscoggi
15,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",6,1488163000.0,1488329905.0,1488163000.0,26,[],[],None,1591553.0,Implementation,None,1486504447.0,1488096000.0,Report,karanjadhav2508
16,milestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",6,1488163000.0,1488329905.0,1488163000.0,26,[],[],None,1591553.0,Implementation,None,1486504447.0,1488096000.0,Report,smscoggi
17,assigned,smscoggi,"[u'smscoggi', u'alokozai']",9,1488162388.0,,1488154558.0,21,[u'84b6eb'],[u'enhancement'],None,1764286.0,Design,None,1486504514.0,1488268800.0,Database + GUI ,smscoggi
18,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",5,1488162282.0,1488329988.0,1488162012.0,25,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Professor side,alokozai
19,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",5,1488162282.0,1488329988.0,1488162012.0,25,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Professor side,smscoggi
20,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",5,1488162282.0,1488329988.0,1488162012.0,25,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Professor side,karanjadhav2508
21,milestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",5,1488162012.0,1488329988.0,1488162012.0,25,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Professor side,smscoggi
22,assigned,smscoggi,[u'smscoggi'],1,1488161479.0,,1488161479.0,24,[],[],None,None,None,None,None,None,Finish and complete Engagement Implementation,smscoggi
23,milestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",7,1488161337.0,1488253391.0,1488161316.0,23,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Log in implementation,smscoggi
24,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",7,1488161327.0,1488253391.0,1488161316.0,23,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Log in implementation,alokozai
25,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",7,1488161327.0,1488253391.0,1488161316.0,23,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Log in implementation,smscoggi
26,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",7,1488161327.0,1488253391.0,1488161316.0,23,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Log in implementation,karanjadhav2508
27,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",7,1488161186.0,1488330028.0,1488161186.0,22,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Creating SQL script to recreate database from github,alokozai
28,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",7,1488161186.0,1488330028.0,1488161186.0,22,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Creating SQL script to recreate database from github,smscoggi
29,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",7,1488161186.0,1488330028.0,1488161186.0,22,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Creating SQL script to recreate database from github,karanjadhav2508
30,milestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",7,1488161186.0,1488330028.0,1488161186.0,22,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Creating SQL script to recreate database from github,smscoggi
31,labeled,smscoggi,"[u'smscoggi', u'alokozai']",9,1488154573.0,,1488154558.0,21,[u'84b6eb'],[u'enhancement'],None,1764286.0,Design,None,1486504514.0,1488268800.0,Database + GUI ,alokozai
32,assigned,smscoggi,"[u'smscoggi', u'alokozai']",9,1488154561.0,,1488154558.0,21,[u'84b6eb'],[u'enhancement'],None,1764286.0,Design,None,1486504514.0,1488268800.0,Database + GUI ,alokozai
33,closed,[],[],4,1487889515.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,alokozai
34,closed,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi']",1,1487889515.0,1487889515.0,1486505056.0,7,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Reviewing Android ,alokozai
35,closed,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1487889515.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,alokozai
36,assigned,alokozai,[u'alokozai'],2,1487889139.0,,1487889139.0,20,[],[],None,None,None,None,None,None,Database work ,alokozai
37,assigned,smscoggi,[u'smscoggi'],6,1487843399.0,1488330154.0,1487843163.0,18,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Add Database-Finish Implementation(Engagement),smscoggi
38,renamed,smscoggi,[u'smscoggi'],6,1487843396.0,1488330154.0,1487843163.0,18,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Add Database-Finish Implementation(Engagement),smscoggi
39,assigned,smscoggi,[u'smscoggi'],2,1487843371.0,,1487843366.0,19,[],[],None,None,None,None,None,None,Need to go back and clean up Engagement implementation,smscoggi
40,closed,[],[],1,1487731667.0,1487731667.0,1487467272.0,16,[],[],None,648108.0,Implementation - Facial recognition,None,1487275092.0,1487923200.0,FR Impl #3 : Refinement of Impl #1 and #2,karanjadhav2508
41,milestoned,[],[],1,1487731582.0,1488943359.0,1487731582.0,17,[],[],None,648108.0,Implementation - Facial recognition,None,1487275092.0,1487923200.0,FR Impl #4 : Add Database,karanjadhav2508
42,closed,[],[],1,1487467453.0,1487467453.0,1487467119.0,15,[],[],None,648108.0,Implementation - Facial recognition,None,1487275092.0,1487923200.0,FR Impl #2 : Base64 and Kairos,karanjadhav2508
43,closed,karanjadhav2508,[u'karanjadhav2508'],1,1487467304.0,1487467304.0,1487275233.0,11,[],[],None,648108.0,Implementation - Facial recognition,None,1487275092.0,1487923200.0,FR Impl #1 : Picture capturing,karanjadhav2508
44,milestoned,[],[],1,1487467272.0,1487731667.0,1487467272.0,16,[],[],None,648108.0,Implementation - Facial recognition,None,1487275092.0,1487923200.0,FR Impl #3 : Refinement of Impl #1 and #2,karanjadhav2508
45,milestoned,[],[],1,1487467119.0,1487467453.0,1487467119.0,15,[],[],None,648108.0,Implementation - Facial recognition,None,1487275092.0,1487923200.0,FR Impl #2 : Base64 and Kairos,karanjadhav2508
46,closed,karanjadhav2508,[u'karanjadhav2508'],1,1487467019.0,1487467019.0,1487274739.0,10,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Design - Face recognition,karanjadhav2508
47,assigned,karanjadhav2508,[u'karanjadhav2508'],0,1487466978.0,,1487466978.0,14,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Design - Face recog : Phase 2,karanjadhav2508
48,milestoned,karanjadhav2508,[u'karanjadhav2508'],0,1487466978.0,,1487466978.0,14,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Design - Face recog : Phase 2,karanjadhav2508
49,closed,[],[],1,1487465562.0,1487465562.0,1487465520.0,13,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Design - Face Recog - Phase 1,karanjadhav2508
50,milestoned,[],[],1,1487465520.0,1487465562.0,1487465520.0,13,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Design - Face Recog - Phase 1,karanjadhav2508
51,closed,karanjadhav2508,[u'karanjadhav2508'],1,1487465192.0,1487465192.0,1487465010.0,12,[],[],None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Learning Android,karanjadhav2508
52,assigned,karanjadhav2508,[u'karanjadhav2508'],1,1487465010.0,1487465192.0,1487465010.0,12,[],[],None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Learning Android,karanjadhav2508
53,milestoned,karanjadhav2508,[u'karanjadhav2508'],1,1487465010.0,1487465192.0,1487465010.0,12,[],[],None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Learning Android,karanjadhav2508
54,closed,karanjadhav2508,[u'karanjadhav2508'],1,1487464951.0,1487464951.0,1487129202.0,9,[],[],None,468447.0,Facial/voice Recognition API,None,1486504353.0,1486972800.0,Alternatives to Google,karanjadhav2508
55,assigned,karanjadhav2508,[u'karanjadhav2508'],1,1487275233.0,1487467304.0,1487275233.0,11,[],[],None,648108.0,Implementation - Facial recognition,None,1487275092.0,1487923200.0,FR Impl #1 : Picture capturing,karanjadhav2508
56,milestoned,karanjadhav2508,[u'karanjadhav2508'],1,1487275233.0,1487467304.0,1487275233.0,11,[],[],None,648108.0,Implementation - Facial recognition,None,1487275092.0,1487923200.0,FR Impl #1 : Picture capturing,karanjadhav2508
57,assigned,karanjadhav2508,[u'karanjadhav2508'],1,1487274790.0,1487464951.0,1487129202.0,9,[],[],None,468447.0,Facial/voice Recognition API,None,1486504353.0,1486972800.0,Alternatives to Google,karanjadhav2508
58,assigned,karanjadhav2508,[u'karanjadhav2508'],1,1487274747.0,1487467019.0,1487274739.0,10,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Design - Face recognition,karanjadhav2508
59,milestoned,karanjadhav2508,[u'karanjadhav2508'],1,1487274739.0,1487467019.0,1487274739.0,10,[],[],None,1764286.0,Design,None,1486504514.0,1488268800.0,Design - Face recognition,karanjadhav2508
60,milestoned,karanjadhav2508,[u'karanjadhav2508'],1,1487129202.0,1487464951.0,1487129202.0,9,[],[],None,468447.0,Facial/voice Recognition API,None,1486504353.0,1486972800.0,Alternatives to Google,karanjadhav2508
61,subscribed,effat,[u'effat'],1,1486658701.0,,1485998309.0,5,[],[],None,None,None,None,None,None,Missing Chit numbers,smscoggi
62,mentioned,effat,[u'effat'],1,1486658701.0,,1485998309.0,5,[],[],None,None,None,None,None,None,Missing Chit numbers,smscoggi
63,unassigned,[],[],4,1486505862.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,alokozai
64,unassigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi']",1,1486505813.0,1487889515.0,1486505056.0,7,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Reviewing Android ,alokozai
65,unassigned,[],[],4,1486505799.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,smscoggi
66,unassigned,[],[],4,1486505799.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,karanjadhav2508
67,added_to_project,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486505621.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,alokozai
68,added_to_project,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi']",1,1486505617.0,1487889515.0,1486505056.0,7,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Reviewing Android ,alokozai
69,added_to_project,[],[],4,1486505610.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,alokozai
70,assigned,[],[],4,1486505394.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,alokozai
71,assigned,[],[],4,1486505394.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,smscoggi
72,assigned,[],[],4,1486505394.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,karanjadhav2508
73,unassigned,[],[],4,1486505352.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,alokozai
74,unassigned,[],[],4,1486505338.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,smscoggi
75,unassigned,[],[],4,1486505338.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,karanjadhav2508
76,assigned,[],[],4,1486505190.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,alokozai
77,assigned,[],[],4,1486505190.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,smscoggi
78,assigned,[],[],4,1486505190.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,karanjadhav2508
79,unlabeled,[],[],4,1486505184.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,alokozai
80,labeled,[],[],4,1486505174.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,alokozai
81,labeled,[],[],4,1486505174.0,1487889515.0,1486505121.0,8,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Understanding the voice recognition API,alokozai
82,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi']",1,1486505056.0,1487889515.0,1486505056.0,7,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Reviewing Android ,alokozai
83,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi']",1,1486505056.0,1487889515.0,1486505056.0,7,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Reviewing Android ,smscoggi
84,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi']",1,1486505056.0,1487889515.0,1486505056.0,7,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Reviewing Android ,karanjadhav2508
85,labeled,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi']",1,1486505056.0,1487889515.0,1486505056.0,7,[u'128A0C'],[u'help wanted'],None,None,None,None,None,None,Reviewing Android ,alokozai
86,demilestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486426671.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,karanjadhav2508
87,milestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486426671.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,karanjadhav2508
88,demilestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486426623.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,karanjadhav2508
89,milestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486426623.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,karanjadhav2508
90,demilestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486426371.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,karanjadhav2508
91,milestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486426371.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,karanjadhav2508
92,closed,[],[],1,1486426266.0,1486426266.0,1485814297.0,4,[],[],None,None,None,None,None,None,Report writing : Jan deliverable,karanjadhav2508
93,closed,[],[],2,1486426174.0,1486426174.0,1484694996.0,3,[],[],None,None,None,None,None,None,User testing/survey,karanjadhav2508
94,closed,[],[],4,1486426124.0,1486426124.0,1484694753.0,2,[],[],None,None,None,None,None,None,Literature review,karanjadhav2508
95,demilestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486346564.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,alokozai
96,milestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486346564.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,alokozai
97,labeled,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486346239.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,alokozai
98,labeled,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486346239.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,alokozai
99,demilestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486346163.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,alokozai
100,milestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486346163.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,alokozai
101,demilestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486346129.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,alokozai
102,milestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486346129.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,alokozai
103,milestoned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486346111.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,alokozai
104,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486345981.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,smscoggi
105,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486345981.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,karanjadhav2508
106,assigned,karanjadhav2508,"[u'karanjadhav2508', u'smscoggi', u'alokozai']",4,1486345965.0,1487889515.0,1486183550.0,6,"[u'84b6eb', u'128A0C']","[u'enhancement', u'help wanted']",None,287229.0,Learn Android,None,1486426371.0,1486713600.0,Brainstorming for Feb SE Project,alokozai
107,assigned,effat,[u'effat'],1,1485998309.0,,1485998309.0,5,[],[],None,None,None,None,None,None,Missing Chit numbers,effat
108,closed,[],[],3,1485467916.0,1485467916.0,1484694435.0,1,[],[],None,None,None,None,None,None,Problem selection,karanjadhav2508
109,reopened,[],[],4,1484878010.0,1486426124.0,1484694753.0,2,[],[],None,None,None,None,None,None,Literature review,smscoggi
110,closed,[],[],4,1484877984.0,1486426124.0,1484694753.0,2,[],[],None,None,None,None,None,None,Literature review,smscoggi
